,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
3418,DB04737,(S)-HYDROXY(PHENYL)ACETONITRILE,,O[C@H](C#N)C1=CC=CC=C1,0.68,0.95,5.89e+00 g/l,11.8,-4.2,0.0,0.0,0.0,0.0,0.0,0.0
3419,DB04738,Motuporin,,CC[C@@H]1N(C)C(=O)CC[C@@H](NC(=O)[C@@H](C)[C@H](CC[C@@H](C)C[C@H](C)[C@H](CC2=CC=CC=C2)OC)NC(=O)[C@@H](NC(=O)[C@@H](C)[C@@H](NC1=O)C(O)=O)C(C)C)C(O)=O,2.07,3.36,7.70e-03 g/l,3.46,-0.63,0.0,7.0,0.0,0.0,0.0,0.0
3420,DB04739,4-[(4-METHYL-1-PIPERAZINYL)METHYL]-N-[3-[[4-(3-PYRIDINYL)-2-PYRIMIDINYL]AMINO]PHENYL]-BENZAMIDE,,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1,3.32,3.86,2.09e-02 g/l,12.27,8.27,0.0,1.0,0.0,0.0,0.0,0.0
3421,DB04740,MOXALACTAM (HYDROLYZED),,CO[C@](NC(=O)[C@H](C(O)=O)C1=CC=C(O)C=C1)([C@H]1OCC(=C)C(=N1)C(O)=O)C(O)=O,1.18,1.55,3.62e-01 g/l,2.48,-3.9,0.0,4.0,0.0,0.0,0.0,0.0
3422,DB04741,Myxothiazol,76706-55-3,CO[C@@H](\C=C\C1=CSC(=N1)C1=CSC(=N1)[C@@H](C)\C=C\C=C\C(C)C)[C@@H](C)C(\OC)=C/C(N)=O,5.38,4.96,1.49e-03 g/l,15.91,1.42,0.0,1.0,0.0,0.0,0.0,0.0
3423,DB04742,NITROCEFIN,,[H][C@@](NC(=O)CC1=CC=CS1)(C=O)[C@@]1([H])SCCC(=N1)C(O)=O,0.93,1.43,5.51e-02 g/l,3.57,-1.5,0.0,3.0,0.0,0.0,0.0,0.0
3424,DB04743,Nimesulide,51803-78-2,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,2.56,1.79,1.82e-02 g/l,6.86,-8.9,0.0,0.0,0.0,1.0,0.0,1.0
3425,DB04744,"2-HYDROXY-1,4-NAPHTHOQUINONE",,OC1=CC(=O)C(=O)C2=CC=CC=C12,1.21,1.45,1.65e+00 g/l,6.41,-6.6,0.0,2.0,0.0,0.0,0.0,0.0
3426,DB04745,2-OXOQUINOLINE,,O=C1NC2=CC=CC=C2C=C1,1.51,1.6,2.45e+00 g/l,13.95,-2.2,0.0,1.0,0.0,0.0,0.0,0.0
3427,DB04748,OXIMINOARYLSULFONAMIDE,,C(C)(C)CN(C[C@@H](O)[C@@H](NC(=O)[C@H](C(C)C)N1CCN(CC2=CSC(C)=N2)C1=O)CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)\C=N\O,3.17,3.56,9.41e-03 g/l,7.05,2.89,0.0,2.0,0.0,1.0,0.0,0.0
3428,DB04749,2-(3-OXO-PROPYLSULFANYLCARBONYL)-ETHANETHIOLATE,,SCCC(=O)SCCC=O,1.64,0.8,1.29e+00 g/l,10.13,-6.0,0.0,2.0,0.0,0.0,0.0,0.0
3429,DB04750,OREGON GREEN 488 CARBOXYLATE,,OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=C(F)C(=O)C=C2OC2=CC(O)=C(F)C=C12,2.94,3.01,6.90e-03 g/l,3.28,1.87,2.0,3.0,0.0,0.0,0.0,0.0
3430,DB04751,Purvalanol A,212844-53-6,[H][C@@](CO)(NC1=NC(NC2=CC=CC(Cl)=C2)=C2N=CN(C(C)C)C2=N1)C(C)C,3.91,4.1,5.57e-02 g/l,13.92,4.39,0.0,0.0,0.0,0.0,0.0,0.0
3431,DB04752,Phosphatidyl ethanol,,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC,8.73,12.04,8.06e-05 g/l,1.32,-6.7,0.0,2.0,0.0,0.0,0.0,0.0
3432,DB04753,"9-DEAZAINOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE",,OC[C@H]1O[C@H]([C@@H]2O[C@H](CP(O)(O)=O)O[C@H]12)C1=CNC2=C1NC=NC2=O,-1.0,-2.4,1.26e+01 g/l,1.73,-0.34,0.0,1.0,0.0,0.0,0.0,0.0
3433,DB04754,"GUANOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE",,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](CP(O)(O)=O)O[C@@H]12,-2.0,-3.3,3.45e+00 g/l,1.67,2.64,0.0,1.0,0.0,0.0,0.0,0.0
3434,DB04756,"2-[3,5-DICHLORO-4-(2-{2-[2(2-MERCAPTOETHOXY)ETHOXY]ETHOXY}ETHOXY)PHENYLAMINO]BENZOIC ACID",,OOOC1=C(Cl)C=C(NC2=CC=CC=C2C(O)=O)C=C1Cl,4.38,5.35,2.05e-02 g/l,3.87,-2.2,0.0,1.0,0.0,0.0,0.0,0.0
3435,DB04757,"GUANOSINE-2',3'-O-METHYLIDENEPHOSPHONATE",,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](O[C@@H]12)P(O)(O)=O,-1.9,-3.0,3.53e+00 g/l,0.8,2.59,0.0,1.0,0.0,0.0,0.0,0.0
3436,DB04758,2-[2-ETHANESULFONYLAMINO-3-(1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIM IDOYL-BENZYLAMIDE),,CCS(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC1=CC=C(C=C1)C(N)=N,0.29,-1.0,2.12e-02 g/l,9.65,11.4,0.0,3.0,0.0,1.0,0.0,0.0
3437,DB04759,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE)",,CC1=CC(CNC(=O)C2=CC(=NC=N2)C(=O)NCC2=CC=CC(C)=C2)=CC=C1,1.97,3.45,7.51e-03 g/l,13.34,-2.8,0.0,2.0,0.0,0.0,0.0,0.0
3438,DB04760,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE)",,CC1=C(F)C=CC(CNC(=O)C2=CC(=NC=N2)C(=O)NCC2=CC(C)=C(F)C=C2)=C1,2.67,3.73,3.01e-03 g/l,13.14,-2.8,2.0,2.0,0.0,0.0,0.0,0.0
3439,DB04761,"PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-[(PYRIDIN-3-YLMETHYL)-AMIDE]",,O=C(NCC1=CC=CN=C1)C1=CC(=NC=N1)C(=O)NCC1=CN=CC=C1,0.23,-0.016,1.99e-02 g/l,13.03,5.12,0.0,2.0,0.0,0.0,0.0,0.0
3440,DB04762,N-PYRIDOXYL-D-GLUTAMIC ACID-5'-MONOPHOSPHATE,,CC1=NC=C(COP(O)(O)=O)C(CN[C@H](CCC(O)=O)C(O)=O)=C1O,-2.1,-4.8,8.19e-01 g/l,0.98,10.12,0.0,2.0,0.0,0.0,0.0,0.0
3441,DB04765,N-PYRIDOXYL-2-METHYL-L-GLUTAMIC ACID-5'-MONOPHOSPHATE,,CC1=NC=C(COP(O)(O)=O)C(CN[C@@](C)(CCC(O)=O)C(O)=O)=C1O,-2.0,-4.3,7.70e-01 g/l,1.0,10.2,0.0,2.0,0.0,0.0,0.0,0.0
3442,DB04767,N-[1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-3-METHYLSULFANYL-PROPYL]-3-HYDROXY-2-PROPOXYAMINO-BUTYRAMID,,CCCS(=O)(=O)N[C@H]([C@H](C)O)C(=O)N[C@@H](CCSC)C(=O)NCC1=CC=C(C=C1)C(N)=N,-0.1,-0.98,5.89e-02 g/l,8.59,11.37,0.0,2.0,0.0,1.0,0.0,0.0
3443,DB04768,Pyrithiamine Pyrophosphate,,CC1=NC=C(C[N+]2=CC=CC(CCO[P@](O)(=O)OP(O)(O)=O)=C2C)C(N)=N1,-1.2,-6.7,6.11e-01 g/l,1.78,5.54,0.0,0.0,0.0,0.0,0.0,0.0
3444,DB04769,"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",,O=C1NC(=O)\C(S1)=C\C1=CC2=C(C=C1)N=CC=N2,1.17,1.18,1.11e-01 g/l,7.9,1.63,0.0,2.0,0.0,0.0,0.0,0.0
3445,DB04770,"O6-(R)-ROSCOVITINE, R-2-(6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO)-BUTAN-1-OL",,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(OCC2=CC=CC=C2)=N1,3.23,3.26,1.70e-01 g/l,14.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0
3446,DB04771,1-GUANIDINO-4-(N-NITRO-BENZOYLAMINO-L-LEUCYL-L-PROLYLAMINO)BUTANE,,CC(C)C[C@H](NC(=O)C1=CC=C(C=C1)[N+]([O-])=O)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N,1.16,0.83,3.09e-02 g/l,13.89,11.28,0.0,3.0,0.0,0.0,0.0,1.0
3447,DB04772,1-GUANIDINO-4-(N-PHENYLMETHANESULFONYL-L-LEUCYL-L-PROLYLAMINO)BUTANE,,CC(C)C[C@H](NS(=O)(=O)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N,0.86,0.08,9.90e-02 g/l,9.18,11.29,0.0,2.0,0.0,1.0,0.0,0.0
3448,DB04773,METHYL (3R)-3-{[(3R)-3-{[(3R)-3-HYDROXYBUTANOYL]OXY}BUTANOYL]OXY}BUTANOATE,,C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(O)=O,0.42,0.17,1.05e+01 g/l,3.91,-2.6,0.0,3.0,0.0,0.0,0.0,0.0
3449,DB04774,Reidispongiolide A,,CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)\C[C@H](CC2=CC(=O)O[C@H](C2)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@H](C[C@@H](OC)\C=C\[C@@H]1C)OC)OC)OC,6.18,7.54,4.36e-04 g/l,16.57,-3.4,0.0,4.0,0.0,0.0,0.0,0.0
3450,DB04775,Reidispongiolide C,,CC[C@@H](OC)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C/C=C(C)/C[C@H](CC2=CC(=O)O[C@H](C2)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@H](C[C@@H](OC)\C=C\[C@@H]1C)OC)OC)OC,6.32,8.64,2.17e-04 g/l,16.57,-3.4,0.0,3.0,0.0,0.0,0.0,0.0
3451,DB04776,"N6-METHYL-(R)-ROSCOVITINE, R-2-[6-(BENZYL-METHYL-AMINO)-9-ISOPROPYL-9H-PURIN-2-YLAMINO]-BUTAN-1-OL",,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(=N1)N(C)CC1=CC=CC=C1,3.45,3.53,2.40e-01 g/l,14.33,5.4,0.0,0.0,0.0,0.0,0.0,0.0
3452,DB04778,SC45647,,C[C@@H](N[C@@H](NCC(O)O)NC1=CC=C(CN)C=C1)C1=CC=CC=C1,0.5,1.64,2.74e-01 g/l,12.19,9.62,0.0,0.0,0.0,0.0,0.0,0.0
3453,DB04779,ETHYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE,,CCS\C(CC1=CC=CC=C1)=N/OS(O)(=O)=O,1.16,1.05,4.52e-02 g/l,-3.4,0.2,0.0,0.0,0.0,1.0,0.0,0.0
3454,DB04780,Sulfatide,,CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC,5.57,10.09,5.99e-04 g/l,-1.8,-3.0,0.0,1.0,0.0,1.0,0.0,0.0
3455,DB04781,5-hydroxyvaleric acid,13392-69-3,OCCCCC(O)=O,-0.23,-0.07,2.43e+02 g/l,4.59,-2.0,0.0,1.0,0.0,0.0,0.0,0.0
3456,DB04783,Sphinxolide B,,CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)/C[C@H](CC2=CC(=O)O[C@H]([C@H]2O)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@@H](O)C[C@@H](OC)\C=C\[C@@H]1C)OC)OC,5.31,5.98,1.46e-03 g/l,13.49,-2.9,0.0,4.0,0.0,0.0,0.0,0.0
3457,DB04784,Methylphenyl carbinol,1517-69-7,C[C@@H](O)C1=CC=CC=C1,1.58,1.62,1.55e+01 g/l,14.81,-2.9,0.0,0.0,0.0,0.0,0.0,0.0
3458,DB04785,Streptolydigin,7229-50-7,CNC(=O)[C@@H](C)[C@@H]1N([C@@H]2CC[C@H](O)[C@H](C)O2)C(O)=C(C(=O)\C=C\C(\C)=C\[C@@H](C)[C@@H]2O[C@]3(C)O[C@@H](C=C[C@]33CO3)[C@@H]2C)C1=O,1.98,3.54,4.61e-02 g/l,4.25,-0.26,0.0,3.0,0.0,0.0,0.0,0.0
3459,DB04787,Tanaproget,304853-42-7,CN1C(=CC=C1C1=CC=C2NC(=S)OC(C)(C)C2=C1)C#N,3.72,3.82,3.11e-02 g/l,10.79,-2.1,0.0,0.0,0.0,0.0,0.0,0.0
3460,DB04788,Tagetitoxin,87913-21-1,CC(=O)O[C@@H]1[C@H](N)[C@@H](OP(O)(O)=O)[C@]2(CS[C@](O)([C@@H]1O2)C(N)=O)C(O)=O,-1.5,-3.8,3.75e+01 g/l,0.85,8.72,0.0,3.0,0.0,0.0,0.0,0.0
3461,DB04789,5-methyltetrahydrofolate,134-35-0,CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,-0.58,-3.8,3.32e-01 g/l,3.5,3.54,0.0,4.0,0.0,0.0,0.0,0.0
3462,DB04795,Thenoyltrifluoroacetone,326-91-0,FC(F)(F)C(=O)CC(=O)C1=CC=CS1,2.37,2.8,7.52e-02 g/l,7.17,-8.0,3.0,2.0,0.0,0.0,0.0,0.0
3463,DB04796,Inecalcitol,,C=C1\C(=C/C=C2/CCC[C@@]3(C)[C@]2([H])CC[C@]3([H])[C@@](C)([H])CC#CC(C)(C)O)C[C@](O)([H])C[C@@]1(O)[H],5.15,4.09,2.58e-03 g/l,14.33,-2.7,0.0,0.0,0.0,0.0,0.0,0.0
3464,DB04798,THIO-ATPA,,[H][C@]([NH3+])(CC1=C(SN=C1[O-])C(C)(C)C)C(O)=O,-0.01,-0.25,3.94e-02 g/l,2.29,8.96,0.0,1.0,0.0,0.0,0.0,0.0
3465,DB04799,"5-n-undecyl-6-hydroxy-4,7-dioxobenzothiazole",43152-58-5,CCCCCCCCCCCC1=C(O)C(=O)C2=C(N=CS2)C1=O,4.51,4.99,1.86e-03 g/l,6.88,-0.81,0.0,2.0,0.0,0.0,0.0,0.0
3466,DB04800,1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,,CN1N=C(C=C1NS(O)(=O)=O)C1=CC=CC=C1,0.87,-1.0,1.08e+00 g/l,-1.8,3.08,0.0,0.0,0.0,1.0,0.0,0.0
3467,DB04803,Verdoheme,,[Fe+4].CC(=C)\C1=N\C=C/C2=C(CCC(O)=O)C(C)=C([N-]2)\C=C2/N=C(/[O+]=C3\[N-]\C(=C/1)C(C)=C3C=C)C(C)=C2C=C,6.06,7.26,1.22e-03 g/l,3.76,4.58,0.0,1.0,0.0,0.0,0.0,0.0
3468,DB04805,Virginiamycin factor S1,23152-29-6,CC[C@@H]1NC(=O)[C@@H](NC(=O)C2=C(O)C=CC=N2)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@@H](CC2=CC=CC=C2)N(C)C(=O)[C@H]2CCCN2C1=O)C1=CC=CC=C1,2.25,1.85,1.39e-01 g/l,7.53,1.57,0.0,8.0,0.0,0.0,0.0,0.0
3469,DB04806,(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE,,OC[C@H]1O[C@H](OC2=CNC3=C2C(Cl)=C(Br)C=C3)[C@@H](O)[C@@H](O)[C@@H]1O,1.18,0.87,1.72e+00 g/l,12.2,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,DB04807,4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE,,O[C@@H]1CO[C@H](SC[C@H]2O[C@@H](OC3=CC=C(C=C3)[N+]([O-])=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,-0.85,-1.3,1.40e+01 g/l,12.04,-3.5,0.0,0.0,0.0,0.0,0.0,1.0
3471,DB04808,Neamine,3947-65-7,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-2.9,-5.3,1.01e+02 g/l,12.66,9.67,0.0,0.0,0.0,0.0,0.0,0.0
3472,DB04809,SALOPHEN-10-PROPIONATE IRON CHELATE,,OC(=O)CCC1=CC(N\C=C2\C=CC=CC2=O)=C(N\C=C2\C=CC=CC2=O)C=C1,2.67,2.95,3.58e-03 g/l,4.49,-0.57,0.0,3.0,0.0,0.0,0.0,0.0
3473,DB04812,Benoxaprofen,51234-28-7,CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1,4.22,4.13,3.17e-02 g/l,4.66,0.091,0.0,1.0,0.0,0.0,0.0,0.0
3474,DB04813,Bithionol,97-18-7,OC1=C(SC2=C(O)C(Cl)=CC(Cl)=C2)C=C(Cl)C=C1Cl,6.12,5.97,1.66e-03 g/l,4.89,-7.2,0.0,0.0,0.0,0.0,0.0,0.0
3475,DB04814,Bunamiodyl,1233-53-0,CCCC(=O)NC1=C(I)C=C(I)C(\C=C(/CC)C(O)=O)=C1I,4.1,6.15,2.30e-03 g/l,2.37,-3.9,0.0,2.0,0.0,0.0,0.0,0.0
3476,DB04815,Clioquinol,130-26-7,OC1=C(I)C=C(Cl)C2=C1N=CC=C2,3.66,3.36,2.64e-01 g/l,7.34,3.28,0.0,0.0,0.0,0.0,0.0,0.0
3477,DB04816,Dantron,117-10-2,OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O,2.98,3.61,3.05e-01 g/l,9.09,-4.4,0.0,2.0,0.0,0.0,0.0,0.0
3478,DB04817,Metamizole,50567-35-6,[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,1.07,-0.82,5.80e+00 g/l,-1.2,-0.44,0.0,1.0,0.0,1.0,0.0,0.0
3479,DB04818,Iproniazid,54-92-2,CC(C)NNC(=O)C1=CC=NC=C1,0.02,0.31,6.74e-01 g/l,13.66,3.82,0.0,1.0,0.0,0.0,0.0,0.0
3480,DB04820,Nialamide,51-12-7,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,0.65,0.39,8.73e-02 g/l,13.65,3.41,0.0,2.0,0.0,0.0,0.0,0.0
3481,DB04823,Oxyphenisatin,125-13-3,OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1,3.78,3.83,1.25e-02 g/l,9.18,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
3482,DB04824,Phenolphthalein,77-09-8,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,4.41,4.35,9.92e-03 g/l,9.16,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
3483,DB04828,Zomepirac,33369-31-2,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,3.37,3.33,2.60e-02 g/l,3.86,-7.8,0.0,2.0,0.0,0.0,0.0,0.0
3484,DB04829,Lysergic Acid Diethylamide,50-37-3,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N(CC)CC,3.3,2.28,2.70e-01 g/l,17.02,7.98,0.0,1.0,0.0,0.0,0.0,0.0
3485,DB04831,Ticrynafen,40180-04-9,OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1,4.09,3.87,2.54e-03 g/l,3.22,-5.0,0.0,2.0,0.0,0.0,0.0,0.0
3486,DB04835,Maraviroc,376348-65-1,[H][C@]12CC[C@]([H])(CC(C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,4.3,3.63,1.06e-02 g/l,14.5,9.38,2.0,1.0,0.0,0.0,0.0,0.0
3487,DB04836,Amineptine,57574-09-1,[Cl-].OC(=O)CCCCCC[NH2+]C1C2=CC=CC=C2CCC2=CC=CC=C12,0.99,2.74,1.84e-05 g/l,4.41,9.46,0.0,1.0,0.0,0.0,0.0,0.0
3488,DB04837,Clofedanol,791-35-5,CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,3.51,3.46,6.21e-02 g/l,13.18,8.87,0.0,0.0,0.0,0.0,0.0,0.0
3489,DB04838,Cyclandelate,456-59-7,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,3.79,3.72,9.97e-02 g/l,11.99,-4.1,0.0,1.0,0.0,0.0,0.0,0.0
3490,DB04839,Cyproterone acetate,427-51-0,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],3.81,3.64,1.52e-03 g/l,17.83,-5.6,0.0,3.0,0.0,0.0,0.0,0.0
3491,DB04842,Fluspirilene,1841-19-6,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,5.18,5.78,1.67e-03 g/l,11.99,9.31,2.0,1.0,0.0,0.0,0.0,0.0
3492,DB04843,Mepenzolate,25990-43-6,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,-1.1,-0.97,6.27e-04 g/l,11.05,-4.5,0.0,1.0,0.0,0.0,0.0,0.0
3493,DB04844,Tetrabenazine,58-46-8,COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1,3.23,3.4,3.61e-01 g/l,18.24,7.41,0.0,1.0,0.0,0.0,0.0,0.0
3494,DB04845,Ixabepilone,219989-84-1,C[C@H]1CCC[C@@]2(C)O[C@@]2([H])C[C@H](NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1,3.28,3.39,3.52e-03 g/l,13.85,2.73,0.0,2.0,0.0,0.0,0.0,0.0
3495,DB04846,Celiprolol,56980-93-9,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,2.29,1.5,1.74e-01 g/l,13.55,9.66,0.0,2.0,0.0,0.0,0.0,0.0
3496,DB04849,AZD2171,,COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1,3.77,4.13,1.55e-02 g/l,16.59,9.14,1.0,0.0,0.0,0.0,0.0,0.0
3497,DB04850,AZD2563,252260-06-3,OCC(O)C(=O)N1CCC(=CC1)C1=C(F)C=C(C=C1F)N1CC(COC2=NOC=C2)OC1=O,1.06,0.78,7.10e-01 g/l,12.4,-1.8,2.0,2.0,0.0,0.0,0.0,0.0
3498,DB04852,Implitapide,177469-96-4,CC1=NC2=C(C3=CC=CC=C3N2CC2=CC(=CC=C2)[C@H](C2CCCC2)C(=O)N[C@@H](CO)C2=CC=CC=C2)C(C)=C1,6.43,6.68,2.02e-04 g/l,13.4,4.35,0.0,1.0,0.0,0.0,0.0,0.0
3499,DB04853,Binodenoson,144348-08-3,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=C(N\N=C\C3CCCCC3)N=C12,1.41,0.46,1.14e+00 g/l,10.99,4.34,0.0,0.0,0.0,0.0,0.0,0.0
3500,DB04854,Febuxostat,144060-53-7,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,3.8,3.52,1.83e-02 g/l,3.08,0.39,0.0,1.0,0.0,0.0,0.0,0.0
3501,DB04855,Dronedarone,141626-36-0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,6.46,5.28,2.01e-03 g/l,9.08,9.79,0.0,1.0,0.0,1.0,0.0,0.0
3502,DB04856,Dexloxiglumide,119817-90-2,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,3.23,3.37,5.55e-03 g/l,4.05,-1.0,0.0,3.0,0.0,0.0,0.0,0.0
3503,DB04858,Tirapazamine,27314-97-2,ON1C(=N)N=[N+]([O-])C2=CC=CC=C12,1.31,-0.061,2.95e-01 g/l,13.22,-0.39,0.0,0.0,0.0,0.0,0.0,0.0
3504,DB04859,Zanapezil,142852-50-4,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1,5.15,4.78,6.15e-04 g/l,17.1,8.74,0.0,1.0,0.0,0.0,0.0,0.0
3505,DB04860,Isatoribine,122970-40-5,NC1=NC(=O)C2=C(N1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)S2,-1.6,-2.6,3.48e+01 g/l,7.54,1.03,0.0,2.0,0.0,0.0,0.0,0.0
3506,DB04861,Nebivolol,99200-09-6,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,2.44,3.21,4.03e-02 g/l,13.52,8.9,2.0,0.0,0.0,0.0,0.0,0.0
3507,DB04862,Merimepodib,198821-22-6,COC1=C(C=CC(NC(=O)NC2=CC=CC(CNC(=O)O[C@H]3CCOC3)=C2)=C1)C1=CN=CO1,1.74,1.94,1.10e-01 g/l,11.22,0.57,0.0,2.0,0.0,0.0,0.0,0.0
3508,DB04863,Lefradafiban,149503-79-7,COC(=O)C[C@@H]1C[C@@H](COC2=CC=C(C=C2)C2=CC=C(C=C2)C(\N)=N\C(=O)OC)NC1=O,2.57,1.66,8.80e-03 g/l,14.0,0.71,0.0,3.0,0.0,0.0,0.0,0.0
3509,DB04864,Huperzine A,102518-79-6,C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(C)=C2,1.78,0.62,1.66e-01 g/l,11.11,9.09,0.0,1.0,0.0,0.0,0.0,0.0
3510,DB04865,Homoharringtonine,26833-87-4,[H][C@]12[C@H](OC(=O)C(O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@@]11CCCN1CCC1=CC3=C(OCO3)C=C21,2.09,1.88,1.08e-01 g/l,12.09,9.42,0.0,2.0,0.0,0.0,0.0,0.0
